Image_Url, Item_Name, Item_Price, Average_Rating (Max Score is 5), Number_Of_Ratings 
https://m.media-amazon.com/images/I/81b4QyGmKGS._AC_UL320_.jpg,SHEBA PERFECT PORTIONS Soft Wet Cat Food Paté in Natural Juices Savory Chicken| Roasted Turkey| & Tender Beef Entrées Variety Pack| (24) 2.6 oz. Easy Peel Twin-Pack Trays,S$36.28,4.6 ,14'861
https://m.media-amazon.com/images/I/71t9L4KEehL._AC_UL320_.jpg,Pedigree Small Breed Chicken and Liver| 1.5 kilogs,,,
https://m.media-amazon.com/images/I/71OxwZ5v7cL._AC_UL320_.jpg,Blue Buffalo Tastefuls Natural Pate Wet Cat Food| Chicken Entrée| 3 Ounce (Pack of 24),S$41.07,4.2 ,1'231
https://m.media-amazon.com/images/I/71NhYChO7+L._AC_UL320_.jpg,simplehuman Large Pet Food Storage Can| Brushed Stainless Steel| 30 L| 32 lb / 14.5 kg,S$228.65,4.8 ,2'156
https://m.media-amazon.com/images/I/71MozaJfLOL._AC_UL320_.jpg,Blue Buffalo Wilderness High Protein Grain Free Natural Adult Wet Dog Food| Salmon & Chicken Grill 12.5-oz cans (Pack of 12),,,
https://m.media-amazon.com/images/I/81ZQ6nYawrS._AC_UL320_.jpg,SHEBA PERFECT PORTIONS Wet Cat Food Cuts in Gravy Gourmet Salmon| Signature Tuna| Delicate Whitefish & Tuna Entrées Variety Pack| (24) 2.6 oz. Twin-Pack Trays,S$36.28,4.7 ,7'818
https://m.media-amazon.com/images/I/41aXXApy9QL._AC_UL320_.jpg,Ocean Free FF1120 GF-G1 Pro Goldfish Floating Pellet Fish Food| 500g,,,
https://m.media-amazon.com/images/I/71e5nxu4-DL._AC_UL320_.jpg,Loveabowl Grain Free Dog Dry Food 3.08lb (Chicken and Lobster),,,
https://m.media-amazon.com/images/I/71rvL3oR7BL._AC_UL320_.jpg,Wellness Natural Pet Food Complete Health Natural Dry Dog Food| Chicken & Oatmeal| 15-Pound Bag,S$55.30,4.6 ,3'575
https://m.media-amazon.com/images/I/61a9Ohd7clL._AC_UL320_.jpg,WOOF Freeze Dried Raw Wild Venison Dog Food 1.2kg,,,
